id,name,tagline,location,domain
73584305-afab-44a2-a2f1-4b50899bb10e,haven energy,Home battery system provider,"Austin, TX",https://www.havenenergy.com/
c536bd57-d5e9-4f4a-9b51-f01c88b01d6d,hawkeye 360,Radio frequency-focused earth observation company, ,
3e5850e3-e222-4bcf-84f6-40d9af80042f,hayden ai,Geospatial analytics and data platform,"San Francisco, CA",https://hayden.ai/
ac6b8457-9771-41fb-994a-a3d601d3f5d4,hazel technologies,Agricultural technology company focused on food waste,"Chicago, IL",https://www.hazeltechnologies.com/
ae17abbd-2087-4a8f-b06e-f2501268d74e,hazer group,Methane pyrolysis technology developer,"Perth, Australia",
82217f95-74cc-480a-8e6e-a690c490ef67,hcvc,Investment firm,"Paris, France",
c9bec168-e1b3-4b92-93d8-526ac0633ae3,hdata,"Developer of AI technology designed to help the U.S. energy industry file, explore, analyze, and leverage regulatory data","Birmingham, Ala.",
99adbf71-1df9-450f-ba3a-790cd26c654b,healthmate,Wearable health monitoring devices,"Boston, MA",https://www.healthmate.com/
228822f3-e366-42c3-b7bf-2fc7aa17c42b,healthsync,Digital health engagement platform,"Toronto, Canada",https://www.healthsync.com/
839190f4-6159-4e37-a77c-265a1bef5dd8,heart aerospace,Electric regional airliner,Sweden,https://heartaerospace.com/
b8342405-8702-49e0-9cad-f445182cfdc9,heartcore capital,Invests in startups across various areas,Copenhagen,
dcb42b3f-8a16-4eaf-afb5-d469a5cfef24,heat geek,Digital platform for HVAC engineers,"London, U.K.",https://www.heatgeek.com/
c254aa7b-de97-4067-a4e5-7fe12e8c30b7,heaten,Developer of a high-temperature heat pump for industrial use,Norway,https://heaten.com/
60b9014a-c09b-4889-883c-a1cb35a09c7b,heatio,For its residential energy management and VPP platform,"Liverpool, U.K.",https://heatio.com/
288147b3-1f4a-4e45-8f28-1027f42eab48,heattransformers,Heat pump installation platform,"Woerden, Netherlands",https://heattransformers.com/
25ace078-8129-41c4-9e15-deff92d1f31a,heavyfinance,Investment marketplace for sustainable agriculture,"Vilnius, Lithuania",https://heavyfinance.com/
7b5af552-f81c-464f-ac62-81e544c33c0b,hectare,Software provider for agriculture supply chains,"Rowlands Castle, UK",
0f39dbc6-dbce-4792-93f1-7f10646e91f4,hedera-22,Biomolecule for bio-pesticide development,"Liege, Belgium",https://www.hedera22.com/
5bd52220-021a-46bb-8fe2-7924f8dd486a,hedosophia,Dedicated secondaries fund for growth-stage companies,London,
e594c52f-bb56-491e-b077-437568c8bf30,heila technologies,Modular energy platform which connects and optimizes distributed energy resources,"Somerville, MA",https://heilatechnologies.com/
77221ad4-7fd6-4914-aa6a-85ce68d072d4,heimdall power,Power grid monitoring company,"Houston, TX",https://heimdallpower.com/
08276b37-eb03-4c84-9e1f-2100eb4069db,heirloom,Direct air capture leveraging limestone to remove carbon dioxide,"Brisbane, CA",https://www.heirloomcarbon.com/
858ecd79-631b-49fe-96a0-8ada992bc8dd,heirloom carbon technologies,Carbon removal startup,"San Francisco, CA",https://www.heirloomcarbon.com/
d9a42f4e-f651-4298-9c92-aec386a0eb4f,helaina,Uses precision fermentation to recreate immune-equivalent proteins,"New York, NY",
a9710e24-f402-4834-bc65-2ff8068f1a8d,helical fusion,High-Temperature Superconducting (HTS) cable technology manufacturer,"Tokyo, Japan",https://helicalfusion.com/
a4021a85-ac08-42be-8f17-8d6e5f3f0baf,heliene,Solar PV module manufacturer,"Sault Sainte Marie, Canada",https://heliene.com/
9c157583-8a2a-47f0-b7c9-5fb8ff9524b2,heliogen,Renewable energy tech company,"Pasadena, CA",
3ea8362f-7528-4439-bde7-d5ab4d0cf88e,helion energy,Fusion energy startup focused on a magnetic confinement approach,"Seattle, WA",https://helionenergy.com/
67d4e18b-e235-403f-b5ae-2e2959c26ab3,helios,Developer of low-carbon steel production solutions,"Tel Aviv, Israel",
2dc92b6c-6ee9-40d3-8fe9-dd747dc4e3f1,helix earth technologies,Make more efficient commercial A/C systems,Houston,https://www.helixearth.com/
546155f9-1928-4c1d-8d72-71040dc89bec,helixintel,HVAC management platform,"Buffalo, NY",https://www.helixintel.com/
895e877d-c39e-40ce-b215-1b0833ee90ea,hellas direct,Climate risk-based insurance platform,"Athens, Greece",
9f9eaee8-5c46-4ffa-a887-6ffef13e3aba,hemav,Agricultural platform aiming to reduce input costs,Barcelona,https://hemav.com/
a93792ba-09fa-40e1-a600-acb0d19d69e7,hen nozzles,Better nozzles for firefighting,"Hayward, CA",https://www.hennozzles.com/
9690c241-55f7-426f-9705-9910793d9188,herb&co,Plant-based food company,"Los Angeles, CA",
3a4bc1e7-e393-47bd-b3e4-90c23e0d3371,heritable agriculture,Plant breeding and biotech startup,"Mountain View, CA",
2d723475-af9f-4f08-b1b2-2c3e6b5fbbce,hero future energies,Clean tech company,India,
7c47dca5-9ac1-4612-8840-3b3e98b1b141,heura foods,Alternative protein developer,"Barcelona, Spain",https://heurafoods.com/
34a9ba48-7e2a-490f-9d9e-a821f31b946b,hexafarms,"AI-powered software designed to monitor, control, and optimize greenhouses and vertical indoor farms","Berlin, Germany",
e0e31726-a970-485c-b2d1-17847caac2e0,hexium,Laser-based technology to separate lithium isotopes,"Austin, TX",
f0083e42-0aa2-412d-9c2c-6123ef470495,heycharge,Provider of underground charging solutions,Germany,
14779089-a3b2-4937-bac5-bc1b46e230be,hgen,Providing green hydrogen for decarbonization efforts,"Los Angeles, CA",https://hgen.com/
8c711c57-52ce-43ee-bf0d-ccb94ba680b7,hiddenlayer,Security platform for machine learning models,"Austin, TX",
7647c90a-85c5-4066-81d5-5faa95e80dcf,hif global,E-fuel project developer,"Houston, TX",https://hifglobal.com/
7b870e45-49c2-4d5d-9a6c-5f26871923aa,higharc,"Homebuilding platform for design, sales, and construction","New York, NY",https://www.higharc.com/
884ee75d-23b5-4e14-b479-6932bf5502ec,highland electric transportation,Electric school bus maker,"Hamilton, MA",
9772b74c-cb53-4474-8fa4-a98f0d2146bf,highview power,Liquid air energy storage developer,"London, England",https://www.highviewpower.com/
8fa01f06-e52e-42e6-97f7-c823496e1093,highwood emissions management,Emissions management software and services firm,"Calgary, Canada",https://www.highwoodemissions.com/
22100461-e864-4066-8143-9c5dcd91a9fb,hippo harvest,Sustainable agriculture company,"Half Moon Bay, CA",
167d78f2-4af7-4c67-9c74-3ec21b841bd9,hitachi ventures,Corporate venture fund,Tokyo,https://www.hitachi.com/
a25e9c78-8d1f-4e6d-a380-df3823eedd8f,hithium,Lithium-ion battery manufacturer,China,https://hithium.com/
20d46b3a-3e59-4080-a7ac-dcba5cc0894f,hive,Collaboration and productivity platform,"San Francisco, CA",https://www.hive.com/
10600a7e-dcb4-4608-b2c9-629f00998986,hive technologies,EV leasing platform,"Los Angeles, CA",
41cece90-4b2e-4029-ac30-241e106f4d34,hived,AI-powered parcel delivery solution,"London, England",
30793361-666e-47ff-862e-e09af9047471,hohm energy,Residential solar startup,"Sandton, South Africa",
256affb5-57ed-4bf1-aed8-296065e4653a,hohonu,24/7 water level monitoring start-up,"Honolulu, HI",
9837c0ab-b179-4930-956f-86882e4800eb,holy grail,Startup prototyping a small and modular direct air carbon capture device,"Mountain View, CA",
98f264bb-e081-4d3f-8425-0538d051e996,homeboost,Home energy platform,"San Francisco, CA",https://www.homeboost.com/
e1069c8f-81a9-4e12-97eb-82772d004c94,hometree,Renewable energy system home maintenance platform,U.K.,
c1c142c3-0294-4cea-ab8b-75e7e1a4b74b,hometree group,Home energy services company,"London, UK",
40ca7b65-33a1-41ba-808a-fc69ee89d576,honeycomb,Engineering observability platform,"San Francisco, CA",https://www.honeycomb.io/
43dd031e-cbd3-4d9b-b116-668e28403b08,hoofprint biome,Enzymes developer to reduce cows’ methane emissions,"Raleigh, USA",https://hoofprintbiome.com/
9505077a-3402-48c0-bcef-035735e99f0d,hooray foods,Plant-based meat producer,"San Francisco, CA",
fb49d39d-6bfc-4ec2-be8b-60e16071b7fb,hors normes,Food waste startup,France,
711c5451-892b-4c14-a543-095cbdc04d37,hort innovation,VC fund for early-stage startups in sustainability,Australia,
3f3612f0-3a22-431c-a698-10a268045a8e,howgood,Sustainability data startup for consumer packaged goods and food products,"New York, NY",https://www.howgood.com/
bca08680-cc78-4116-a0bc-b99194002c3f,hoxton farms,Producing cell-based animal fats,UK,
60c11f29-1fbf-4c8d-95b7-3765207afd27,hozon,Intelligent EV startup,China,
2d79eedc-49f7-4f9c-9665-8113438075b9,ht materials science,Developer of smarter heat transfer fluids for HVAC,"Dublin, Ireland",https://htmaterialsscience.com/
530a2924-7947-41a5-aa6b-7dd353e9e73e,hubcycle,"Affordable, sustainable food ingredients","Avignon, France",
e2b3a109-618e-4a36-bb6a-4e0827dd54ba,hula earth,Provide real-time biodiversity data,Munich,
b6927055-eee8-4ab4-8746-5822619aca95,humanforest,E-bike service platform,"London, UK",https://www.humanforest.co.uk/
e1c364d5-ea69-472b-814b-65345e409a60,humble bee bio,Using synthetic biology derived from bees to make bioplastics,New Zealand,
ecf0f0e9-a0c4-4490-8a1e-566909ff42cb,humming homes,Home management software company,"New York City, NY",
4fda7c5b-bb69-4169-ae74-1e0e47b4223d,hummingbird technologies,Tech platform that evaluates condition of agricultural fields,"London, United Kingdom",
bb51c3e9-464d-47f4-a666-46e9d7bb42ff,hungry planet,Plant-based meat company,"St. Louis, MO",
4217531e-072c-4cb5-91ef-6f5451f8edc8,huue,Bio-based dyes company,"Berkeley, CA",
5880fadf-6c46-47bb-9a60-dda128b671ca,hy2gen,Green hydrogen producer,Germany,https://www.hy2gen.com/
ba970e30-ca03-4142-899a-ac56a0cf2af7,hyaxiom,Hydrogen fuel cells developer,"East Hartford, CT",https://hyaxiom.com/
bbef600b-effb-4166-862b-10fab981e71c,hybar,Scrap metal recycling developer,"Osceola, AR",https://hybar.com/
45d2406a-6372-48ca-98b7-dff3c8509386,hybrid energy,Monitoring electricity usage for energy efficiency,Denmark,
11409d55-a372-43f9-8b52-317572f45210,hycamite,Lower-carbon hydrogen from methane,"Kokkola, Finland",https://www.hycamite.com/
eaa446f0-12fb-48a0-aac6-9a893499c06c,hydgene,Producer of hydrogen using synthetic biology,"North Parramatta, Australia",https://www.hydgene.com/
7f7e8e3c-2c29-4c97-9be2-f973721159c7,hydregen,Developer of bio-based catalysts,"Oxford, United Kingdom",
5bfab11d-0985-48a9-bfbf-e9180968f4bc,hydrogen mem-tech,Hydrogen separation membrane provider,"Trondheim, Norway",
d77d2404-8429-4676-ae30-3495f38b9d65,hydrogenera,Developing hydrogen electrolyzers,Bulgaria,https://hydrogenera.com/
e15d4854-7bbe-42bc-a606-7d8628c103f3,hydrogenious,Hydrogen storage startup,Germany,https://hydrogenious.net/
611a284d-a485-48fa-9a5a-aaa301f5979e,hydrogenpro,Hydrogen electrolyzers developer,"Porsgrunn, Norway",https://www.hydrogen-pro.com/
41c4b4e4-9ae1-4d55-a3cb-f6166df62616,hydrogrid,Software startup for planning and dispatch of hydropower plants,Austria,
be7f3430-86da-4cb6-88a8-aa5ab5919a9e,hydroleap,Wastewater treatment developer,"Singapore, Singapore",
09c39516-0826-4a7f-893c-617335ebdc31,hydrosat,Satellite startup measuring ground temperature data,Washington DC,https://hydrosat.com/
6b52318c-2985-42ea-b1b3-f80e0f919380,hydrostor,Developer of advanced compressed air energy storage projects,Canada,https://hydrostor.ca/
b6b40140-0523-407f-9ab1-14f484964ab7,hygenco,Green hydrogen and green ammonia developer,"Gurgaon, India",
cc6d747f-e97d-4dbc-9cf8-f5f200e43b22,hylane,Hydrogen truck leasing company,"Cologne, Germany",
b0e6fbf6-120e-4f95-ac23-78ce11e72b15,hyliion,Linear generator for naval ships,"Austin, TX",
a11f3f47-5bbd-4c2d-a1b9-11e0cd8853b0,hyme,Startup developing technology to store energy in molten salt,Denmark,
21c9a47a-be93-4e5e-a0b1-7468e229011f,hymeth,High-efficiency alkaline electrolysis technology,Denmark,https://hymeth.com/
51aecbb3-31ad-4b54-8d73-212b27770502,hypercraft,Hybrid and electric powertrains for various vehicles,"Provo, Utah",https://www.hypercraft.com/
9bcf8ac9-09d7-46ae-a604-d80c476bd08a,hyperheat,Electric heaters to replace natural gas burners,"Offenburg, Germany",
4a1ff00b-39be-447b-9d71-8223bfd56139,hyperion robotics,3D printing sustainable concrete,Finland,
f98a148c-a8b8-459e-b4bc-7384566de924,hypermine,AI-powered hyperspectral sensing technology for mining,Finland,
dfbac8e9-4e79-407c-befc-ef7878ec00f2,hypermotive,EV and fuel cell integrator,UK,
ec853943-654f-485a-83f0-8dda8cf8c1c7,hyperproof,Continuous compliance SaaS platform,"Bellevue, WA",
06d40863-f26c-42f5-acd2-d4a6cac508c4,hypervolt,EV charging company,UK,
9706b548-e014-450d-8146-76ae14046cd3,hysata,Hydrogen electrolyser technology company,"Wollongong, Australia",https://www.hysata.com/
12cd9907-81a9-48c2-9c7b-4ebea5f0a7c5,hysetco,Network of hydrogen distribution stations and provider of hydrogen vehicle rentals,"Paris, France",https://www.hysetco.com/
07ea2809-9a44-4e02-8a03-9ef093d0a579,hysilabs,Liquid hydrogen carrier,"Aix-en-provence, France",
8ec7cd99-5868-4cd4-9772-241b972a17cc,hystar,PEM electrolyzer developer,"Oslo, Norway",https://www.hystar.no/
c8d5fd56-fcc1-46fb-bf56-13252ff8fd95,hyting,Hydrogen-powered heating technology provider,"Wiesbaden, Germany",
8277e098-a3ca-4602-bd6b-d4f1db4c950a,hyzon motors,Maker of hydrogen fuel cell powered commercial vehicles,"Rochester, NY",https://hyzonmotors.com/
6178f608-90cd-4784-afa0-4cc28a6cde8b,i-rox,Developing pulsed power applications for mining,France,
8db2c24a-5a1e-48bc-83f1-bc2b45fa613e,i-tes,Developer of thermal storage batteries using phase change materials (PCMs) and thermochemical materials,"Turin, Italy",
3586a40d-472f-4f32-aeb4-bd5c500234f2,ibi-ag,Developer of environmentally friendly biological pest control solutions,Israeli,
f3f86c67-715e-4620-af8e-a8192ab76160,ibisa,Agricultural microinsurance startup,Luxembourg,
ecc74180-7bad-456e-b0db-05386085d8b3,iceberg data lab,Environmental data startup designed to serve financial institutions,"Paris, France",
5f78e384-9beb-4b06-9f5b-1a3b1f913b8c,iceye,Microsatellite manufacturing and Earth-observation solutions,"Espoo, Finland",https://www.iceye.com/
0b404f72-0f72-4d41-8e3e-795bf60caddd,icon,"3D prints resilient, energy-efficient homes","Austin, TX",https://www.iconbuild.com/
8a1ead0f-b737-4c38-8e75-9ad3096c0c35,ictyos,Fashion company using recycled fish skins,"Rhone-Alpes, France",
acfce501-8975-4bda-a011-dde8f7f07847,ideal semiconductor,Energy-efficient electronics components company,"Bethlehem, PA",https://idealsemi.com/
f22afc35-fdb0-4db3-a53f-ade625a3511c,idelic,Provider of operations and safety software to the transportation industry,"Pittsburgh, PA",
5de663d3-2db5-46a4-b0ef-7194584b2809,ideon technologies,Developing subsurface imaging solutions for mining,Canada,
9532e481-d5e1-42a9-b57d-e9c87442579c,ienai,Electric propulsion systems for satellites,"Madrid, Spain",
d5024ab7-fde9-4ccc-8a41-f717d984eeed,ieqsy,Optimizing energy efficiency,Spain,
23aa4dd9-15ff-4022-be77-1d3955c3b285,ifarm,Vertical farming technology provider,"Helsinki, Finland",https://ifarm.fi/
4b20ed3b-a264-4754-9807-1adb79a8aa6a,ifoodds,Food safety and quality management solutions,"Seattle, WA",
9fcfa07c-c765-446f-a6b8-98382f60bdc2,ilectra motor group,Electric motorbikes developer,"Jakarta, Indonesia",
6896e3da-d54e-460d-99b7-79a20e277c07,illinois institute of technology,Propane from carbon dioxide technology,U.S.,https://iit.edu/
2a40c55b-5455-4bc9-9816-2ad936657731,illumine industries,Sustainable power and construction engineering,"Chennai, India",
7e8ec375-e5a4-4521-b01b-91a8f853470c,immaterial,Advanced materials platform,"Cambridge, UK",
cf01d8ca-7cc5-460a-81d5-af4df7631ff9,immobazyme,To scale its precision fermentation-derived proteins for cultivated meat,"Stellenbosch, South Africa",https://immobazyme.com/
7a54f144-4a1a-4103-b6f1-28cccbabf186,imove,EV subscription service,Norway,
3bb29003-d004-4a22-a0d5-c3dcf3a13f64,impact bioenergy,Converting food waste into renewable natural gas,"Seattle, WA",
dd660628-79d9-477d-baa6-795afda2c3e8,impact recycling,Developer of innovative plastic recycling technology,UK,
1e90d6f6-5f0a-4faa-8f47-5b4fc26c6f9d,impact+,Carbon measurement for advertising campaigns platform,"Paris, France",
109f00cd-8065-4530-8401-436f1692f94a,impactalpha,Sustainable finance news and data platform,"Berkeley, CA",
e48e45f5-f66f-4ccf-b1bd-a7308a3e1bb0,imperfect foods,Online food marketplace focused on reducing food waste,"San Francisco, CA",https://www.imperfectfoods.com/
b33be376-1bb0-472f-a79e-4607e613dc96,impossible foods,Producing plant-based meat substitutes,"Redwood City, CA",
80464edc-2ada-4b80-b204-4eb35853e4e5,impossible materials,Start-up formulating cellulose-based ingredients,"Hamburg, Germany",
9232b8c3-7486-4e89-a4c1-2a50ff6f467b,impossible mining,Developing technology for seabed mining and refining,"San Jose, CA",https://impossiblemining.com/
d81a0d4b-c1a7-4cce-bb1f-f3acc6963687,improvin',Agri-food emissions monitoring company,"Stockholm, Sweden",
50e0a938-9099-4f3c-a97b-b253dba73676,impulse,Carbon reduction home appliances,"San Francisco, CA",
a150feb3-fb4f-4d5b-9360-6ee127ff3ef0,imubit,A.I. for refiners and chemical operators,"Houston, TX",
f5720e78-1c31-4041-b672-e9ad0f0443f9,in bold print,Carbon accounting business,Chicago,
12818ebf-0e77-45d7-b595-9ed148b4aeca,in ovo,Startup with screening tech that helps produce ‘cull-free chicks’,Netherlands,https://www.inovo.nl/
94119885-615d-4105-a74b-c86132644e31,inari,"Biotechnology company developing personalized, gene-edited crops","Cambridge, MA",
2cd6ed05-7390-4f4f-b1d4-8bc4ed121329,inarix,Crop analysis platform,"Paris, France",
de3b1f3e-10bf-4254-bfc3-a345ffaadde0,indigo ag,Sustainable agriculture solutions provider,"Boston, MA",https://www.indigoag.com/
1d24788c-648b-4b2b-a999-818dd22eb7c9,indigo technologies,New mobility tech developer,"Woburn, MA",https://indigotech.com/
e9276cd9-59ee-47e4-98c1-ec6d01752e44,indra systems,Decentralized wastewater treatment platform,"Mumbai, India",
6e325450-129c-4c71-a39f-cbc25aa25584,indus.ai,Construction software company using computer vision,"San Francisco, CA",
3fdefa45-f58d-4e1d-8bf5-4a64263341f8,industrial sun,Solar project developer and energy company,"Austin, TX",
8373af5c-3246-4949-bb4b-a6d45474c12a,ineratec,Producer of low-carbon synthetic fuels,"Karlsruhe, Germany",https://ineratec.com/
dbfa9ab4-c922-44db-a92d-416d8bf0609d,ineratec gmbh,Producer of sustainable e-kerosene made from carbon dioxide and green hydrogen,Germany,https://ineratec.com/
c9df3b34-4a7a-4e45-a2e2-d3a6df2c89f4,infarm,Indoor farming startup,"Berlin, Germany",
5c5f4f90-f32b-4176-8a95-ba889760f48f,infinite cooling,Cooling startup reducing water consumption,"Somerville, MA",
aef606ad-7dec-4b73-ae92-4216bbeb738f,infinite machine,Electric scooters,New York,https://infinitemachine.com/
03060da9-2005-405e-8beb-2a618a1c77be,infinite roots,Mycelium-based food technology platform,"Hamburg, Germany",
4d251689-9133-4689-978f-589809e058dc,infinite uptime,Predictive maintenance and energy efficiency solutions provider for process industries,"Alpharetta, GA",
33b5378f-00ff-4699-b029-49c6d096a6c7,infinitum,Creator of a sustainable air-core motor,"Austin, Texas",
b215c09f-4486-4fe1-b01f-9ac1a4f4bf3b,infinitum electric,IoT-enabled electric motors,"Austin, TX",
ca7481d9-2f81-42b8-a1fd-14cef77447a7,infinity recycling,Investment firm that invests in advanced plastic recycling,"Rotterdam, Netherlands",
3dcb17eb-e994-4e5d-b1d2-890809b52b10,infinium,Synthetic fuels and sustainable aviation fuel company,Location not specified,
56ed0bf7-a81f-4ae1-8839-38ca21310442,infiot,Infrastructure for remote users and IoT devices,"San Francisco, CA",
27211347-784b-4ace-bc7d-bd61d07831ad,influxdata,Time series data platform provider,"San Francisco, CA",https://www.influxdata.com/
655a1dc1-e9a2-4ccd-81b6-710c1f59f86d,infogrid,AI-powered smart energy and smart cleaning products for buildings,"London, UK",https://infogrid.io/
839e21b3-c228-4424-8094-513db4c667ca,inform ag,Agricultural data and sensor technology,"Mapleton, Australia",
61ffb28d-ef0b-408b-a84e-f6002d6aa673,infrakit,Construction data software platform,"Espoo, Finland",
0b2141bb-7e03-4538-8784-7ca59e7648f2,infrascreen,Nanotech solutions provider for climate control,"Neuchâtel, Switzerland",https://www.infrascreen.com/
c49baf27-5b42-405f-b098-2a988911b6e7,infravision,Drones and software to automate power line construction,"Sydney, Australia",https://infravision.com/
4b84f22c-7031-4b27-80f7-8b6e9d5d228d,infyos,Battery supply chain visibility platform,"London, UK",
01e3ff37-9012-48ee-8b2f-4f5221fef8b2,inigo,GraphQL API management platform,"Palo Alto, CA",https://www.inigo.com/
4f2f60f1-cdd1-4844-b0dc-87c080c93677,inkbit,Additive manufacturing business,"Medford, MA",
4ec91240-b92e-490e-a507-cbf20dcdda5d,innerplant,Genetically engineered crops that emit signals to farmers when stressed,"Davis, CA",
415f73c3-9f71-4a55-b812-4591006af06d,innocent meat,Cultured meat production company,"Mecklenburg-Vorpommern, Germany",
20daa2a9-88df-4611-b4cc-0e1b13e2b5b8,innovatium,Developer of commercial equipment and processes which reduce the carbon intensity of existing energy processes,UK,
4f0a9958-ba60-45ce-8c77-581ed9d0c52a,innovopro,Chickpea protein startup,Israel,
6ce084fc-70cf-499f-aa19-7252065365c7,inobat,Make batteries for automotive and other transport applications,"Bratislava, Slovakia",
c41c8c14-887e-4c59-8086-a366809da50b,insectta,Biomaterials from insects developer,"Bukit Merah, Singapore",
bc38af94-96b9-4413-930e-bdac8b5e17e7,insight m,Aircraft-based methane leak detection technology,,
183c8fff-0697-4cb2-b6c5-e254f740e0c9,insoil,Sustainable agriculture microfinance platform,"Vilnius, Lithuania",
67c8a2b7-3336-4c79-99d7-027cac3055e4,insolare,"Solar engineering, procurement, and construction services","Bangalore Urban, India",
02b8b797-4bd5-496d-9d0a-cf185031d083,insolight,Agrivoltaic installer,Switzerland,
f498f22e-25a7-4c9b-93b1-e7ee68a4ebc6,inspirafarms,Developer of off-grid solar-powered food refrigeration,"London, UK",https://www.inspirafarms.com/
32fb5c10-cff5-4d29-b59b-25e4cf54e0d9,inspiration mobility,Maker of EV fleet management software,"Washington, DC",
6083042a-d857-419e-87ef-3e050cf562d5,inspired capital,Investing in pre-seed to Series A startups,"New York, U.S.",https://www.inspiredcapital.com/
5beafb2c-fb8b-4b96-812c-9acef41f93ae,instadeep,AI-powered decision-making platform,"London, UK",https://www.instadeep.com/
cafea4f7-c7de-483e-aeba-9de5ea21ff97,instagrid,Portable battery storage startup,Germany,
5c65bfd8-6be0-4d59-9be2-73838c1c7d59,installer,Matching companies with skilled installers,Oslo,https://www.installer.com/
5979e832-f92f-409c-b701-334e22f79386,installion,Installation service provider for utilities undergoing energy transitions,Germany,
0d9d7d99-6041-4451-917c-e07243af3e91,instrumental,Manufacturing optimization software platform,"Palo Alto, CA",
2c71c884-eba4-4d6e-8522-2152c0802334,intake,Yeast-based precision fermentation platform,South Korea,
f7e043a8-950b-41ed-99e9-cae85cb72af4,integrated projects,Digitization services provider for building owners and design professionals,"New York, NY",https://www.integratedprojects.com/
ac04adf8-c66b-4154-a5f9-0e304d5e22a5,integriculture,Cell-based meat startup,Japan,
10ac16e5-bfab-4c36-8fc1-90a547e7da07,integrity municipal systems,Water and wastewater process solutions developer,"Poway, CA",
d05fb3ce-00d6-43b1-ac20-b6ce713ab8c2,integritynext,Supply chain sustainability and ESG platform,"Munich, Germany",https://www.integritynext.com/
1377ec03-fa5d-4c32-9322-e5db6511b6ea,intelliculture,Farm management software platform,"Kitchener, Canada",https://www.intelliculture.ca/
2b351e68-3b67-4ec6-a6ed-e770ab7f8898,intelligent city,Urban housing design company,"Vancouver, Canada",
53b8726b-32bf-403c-ad36-3182c46c2f64,intelligent energy,PEM fuel cell manufacturer,"Jerichow, Germany",https://www.intelligent-energy.com/
3a21f0d6-4d50-4282-920c-f837fa11e773,intelligent fluids,Manufacturer of non-toxic and biodegradable cleaning fluids,"Leipzig, Germany",
76a1b6d1-5816-4703-8fa9-84c257744b99,intellihot,Tankless water heating system manufacturer,"Galesburg, IL",https://www.intellihot.com/
84ee28cb-d884-4971-80ad-d7d46f682a2f,intello labs,Software startup using computer vision and AI to grade food quality,India,
d1c05d58-fc7b-4e06-95c1-30f5a54eb6a9,intelmatix,Provider of AI-powered decision intelligence software,"Riyadh, Saudi Arabia",
8a9cbb90-3ee2-4540-992b-3924e8c900cf,intercontinental energy,Green hydrogen company,"Singapore, Singapore",https://intercontinentalenergy.com/
3777bf90-0be9-4d81-8e72-f3fc136ee498,interearth,CO2 removal service using trees,"West Perth, Australia",
7d03f020-e48c-4979-b4f8-288ced37ec69,interface polymers,Developer of high-performance additives for plastics,"Loughborough, United Kingdom",
41886c39-6557-48fe-a91a-09a7f8ca4ac7,international battery company,Prismatic Li-ion battery manufacturer,"Sunnyvale, CA",
5c977c87-d232-49fe-be64-ab7e387d8f44,interos,Supply chain risk management tech company,"Arlington, Va.",
12c6cc23-752a-4e93-b0e4-cbdcf09b8108,intersect power,Solar energy project developer,"Beaverton, Ore.",
86c3603a-ee89-47ba-a43c-f186e5a0b4d4,interstellar lab,Developing controlled-environment pods for crop cultivation on Earth and life-support in Space,"Los Angeles, CA and Paris",https://interstellarlab.com/
6b6baa2e-d149-412a-8ec9-d66bed139709,intramotev,Battery-powered autonomous railcars,"St. Louis, MO",https://www.intramotev.com/
927247ab-b5de-4149-81d5-461d2eae1de8,intudo ventures,Invest in renewable energy and natural resources development,"Jakarta, Indonesia",
64864f6a-8cdd-4c4f-8d1a-0f7837271cac,inurba mobility,Urban micromobility developer,"Barcelona, Spain",
fcf533bc-de30-4e4b-80ae-313b09ae3632,inventwood,Advanced wood-based materials for sustainable building,"Frederick, MD",https://www.inventwood.com/
1d86ee70-9de4-42bd-af2d-ddbf6d0a625a,inversion,Space-to-Earth cargo delivery service provider,"Los Angeles, CA",
c90b21dd-b24b-4933-ad96-2f2bff0f151e,involve,Stratospheric balloons,"Lipomo, Italy",
83cbf90e-9d0f-4e82-997a-c984ff3a24ea,involve space,Stratospheric monitoring systems platform,"Lipomo, Italy",
0dad6019-6b33-4dd5-ac68-cf9fd3db45f5,iobeya,Provider of enterprise visual management software,France,https://www.iobeya.com/
54c64031-f2aa-4dfb-bac2-23478ea48fd4,ion clean energy,Liquid amine CO2 capture tech developer,"Boulder, CO",https://ioncleanenergy.com/
c10a32c1-928f-4826-9f8b-5aba72006fb8,ion energy,Developer of battery management and analytics software,India,
cf794be5-051e-4cdd-b04e-881a48ca3afc,ion mobility,Electric motorbike maker,Singapore,https://www.ionmobility.com/
1ea0762c-524b-4eb9-82b0-72d350f16ba3,ion storage systems,Maker of solid state lithium metal batteries,"Beltsville, MD",
c6ffd2cc-bc75-4c8b-a778-020237400330,ionate,Control technology for power systems startup,UK,
6c37d4fc-d742-4c22-846d-b1523ffb72fe,ionblox,Producer of a lithium-ion battery with a silicon dominant anode,"Fremont, CA",
34fedac2-c043-4323-afc6-28670fb5a99e,ioniqa technologies,Upcycling plastics,Netherlands,
08aafdc6-9988-4d67-a836-55b94e5df111,ionkraft,Sustainable coatings for packaging,"Aachen, Germany",https://ionkraft.com/
de83489c-7224-4bfd-93a2-ad6357234eb8,ionna,EV charging solutions platform,"Torrance, CA",
c2f44ef9-f249-4ac9-bd34-1784068d420a,ionobell,Silicon-based batteries maker,"San Jose, CA",
8d440a34-d9b0-4f3a-b0c7-996c840f8d11,ionomr innovations,Developer of ion-exchange membranes,Canada,https://ionomr.com/
